player_id,player_name,team_id,team_name,league,level,position,age,games,plate_appearances,at_bats,hits,runs,doubles,triples,home_runs,rbi,walks,strikeouts,avg,obp,slg,ops,stolen_bases,caught_stealing,babip,total_bases,pa,k_rate,bb_rate,iso,sample_size
692405,Jeremy Rivas,235,Memphis Redbirds,INT,AAA,SS,23,27,104,86,20,13,2,0,1,11,16,28,.233,.356,.291,.647,3,0,.328,25,104,0.2692307692307692,0.15384615384615385,0.05799999999999997,Large
676369,Nelson Velázquez,235,Memphis Redbirds,INT,AAA,LF,27,40,163,138,32,21,5,0,7,22,22,48,.232,.344,.420,.764,4,0,.298,58,163,0.294478527607362,0.13496932515337423,0.18799999999999997,Large
650968,Yohel Pozo,235,Memphis Redbirds,INT,AAA,C,29,21,86,83,19,10,4,0,3,8,3,15,.229,.256,.386,.642,0,0,.246,32,86,0.1744186046511628,0.03488372093023256,0.157,Moderate
690971,Chase Davis,235,Memphis Redbirds,INT,AAA,RF,24,50,200,175,40,20,6,1,6,30,22,52,.229,.315,.377,.692,4,1,.286,66,200,0.26,0.11,0.148,Large
602104,Ramón Urías,235,Memphis Redbirds,INT,AAA,3B,32,16,52,49,9,5,1,0,2,6,2,17,.184,.231,.327,.558,1,0,.233,16,52,0.3269230769230769,0.038461538461538464,0.14300000000000002,Moderate
669357,Nolan Gorman,235,Memphis Redbirds,INT,AAA,3B,26,46,201,165,30,30,2,0,13,29,35,73,.182,.328,.430,.758,1,0,.215,71,201,0.36318407960199006,0.17412935323383086,0.248,Large
647378,Andy Yerzy,235,Memphis Redbirds,INT,AAA,C,27,39,134,118,17,10,3,0,2,9,15,39,.144,.239,.220,.459,0,0,.192,26,134,0.291044776119403,0.11194029850746269,0.07600000000000001,Large
701675,Nathan Church,235,Memphis Redbirds,INT,AAA,CF,25,3,11,11,1,1,0,0,1,1,0,2,.091,.091,.364,.455,0,0,.000,4,11,0.18181818181818182,0.0,0.273,Very small
690443,Mike Antico,235,Memphis Redbirds,INT,AAA,LF,28,6,22,20,1,1,1,0,0,0,2,8,.050,.136,.100,.236,0,0,.083,2,22,0.36363636363636365,0.09090909090909091,0.05,Very small
693832,Tre Richardson III,443,Peoria Chiefs,MID,A+,2B,24,31,122,104,36,33,5,1,11,31,15,35,.346,.434,.731,1.165,12,1,.424,76,122,0.28688524590163933,0.12295081967213115,0.385,Large
823787,Rainiel Rodriguez,443,Peoria Chiefs,MID,A+,C,19,28,128,106,33,23,8,1,4,21,19,24,.311,.430,.519,.949,4,1,.372,55,128,0.1875,0.1484375,0.20800000000000002,Large
692446,Miguel Villarroel,443,Peoria Chiefs,MID,A+,2B,24,17,68,58,18,12,3,0,2,14,8,19,.310,.412,.466,.878,4,2,.432,27,68,0.27941176470588236,0.11764705882352941,0.15600000000000003,Moderate
813668,Jack Gurevitch,443,Peoria Chiefs,MID,A+,1B,22,59,273,242,73,41,11,1,17,43,24,75,.302,.375,.566,.941,7,2,.371,137,273,0.27472527472527475,0.08791208791208792,0.26399999999999996,Large
806191,Tai Peete,443,Peoria Chiefs,MID,A+,CF,20,42,200,180,54,37,14,6,10,39,20,57,.300,.370,.611,.981,11,6,.389,110,200,0.285,0.1,0.311,Large
803679,Sammy Hernandez,443,Peoria Chiefs,MID,A+,C,22,65,253,204,57,38,18,0,11,35,43,47,.279,.411,.529,.940,21,5,.311,108,253,0.1857707509881423,0.16996047430830039,0.25,Large
814413,Ian Petrutz,443,Peoria Chiefs,MID,A+,LF,23,51,207,180,50,35,12,1,4,29,16,31,.278,.355,.422,.777,8,5,.315,76,207,0.1497584541062802,0.07729468599033816,0.14399999999999996,Large
800231,Won-Bin Cho,443,Peoria Chiefs,MID,A+,CF,22,56,233,193,52,37,14,2,8,39,37,58,.269,.395,.487,.882,23,6,.346,94,233,0.24892703862660945,0.15879828326180256,0.21799999999999997,Large
829670,Brayden Smith,443,Peoria Chiefs,MID,A+,2B,22,24,101,92,24,13,7,1,3,10,8,33,.261,.327,.457,.784,4,2,.375,42,101,0.32673267326732675,0.07920792079207921,0.196,Large
699027,José Suárez,443,Peoria Chiefs,MID,A+,RF,21,95,391,360,93,52,21,2,10,47,19,122,.258,.309,.411,.720,26,6,.359,148,391,0.31202046035805625,0.04859335038363171,0.15299999999999997,Large
811339,Josh Kross,443,Peoria Chiefs,MID,A+,1B,23,86,375,329,83,53,18,2,13,38,41,94,.252,.341,.438,.779,0,0,.314,144,375,0.25066666666666665,0.10933333333333334,0.186,Large
703602,Jalin Flores,443,Peoria Chiefs,MID,A+,SS,22,113,492,447,112,69,27,4,17,84,31,133,.251,.309,.443,.752,7,2,.315,198,492,0.2703252032520325,0.06300813008130081,0.192,Large
