player_id,player_name,team_id,team_name,season,league,level,position,age,games,games_started,wins,losses,innings_pitched,hits_allowed,runs_allowed,earned_runs,home_runs_allowed,walks,strikeouts,era,whip,strikeouts_per_9,walks_per_9,hits_per_9,strikeout_walk_ratio,saves,holds,ip_decimal,hr_per_9
701388,Jurrangelo Cijntje,235,Memphis Redbirds,2026,INT,AAA,P,23,11,11,2,5,52.2,49,28,27,2,27,62,4.61,1.44,10.59,4.61,8.37,2.30,0,0,52.666666666666664,0.34177215189873417
825576,Brandt Thompson,235,Memphis Redbirds,2026,INT,AAA,P,23,16,11,4,3,67.2,80,42,36,6,28,67,4.79,1.60,8.91,3.72,10.64,2.39,0,0,67.66666666666667,0.7980295566502462
656240,Scott Blewett,235,Memphis Redbirds,2026,INT,AAA,P,30,37,2,4,1,48.2,62,29,28,5,19,63,5.18,1.66,11.65,3.51,11.47,3.32,6,5,48.666666666666664,0.9246575342465754
694363,Jared Shuster,235,Memphis Redbirds,2026,INT,AAA,P,27,37,3,6,4,63.2,73,45,40,12,25,64,5.65,1.54,9.05,3.53,10.32,2.56,1,1,63.666666666666664,1.6963350785340314
664687,Durbin Feltman,235,Memphis Redbirds,2026,INT,AAA,P,29,6,0,0,0,6.1,7,4,4,2,4,10,5.68,1.74,14.21,5.68,9.95,2.50,0,0,6.333333333333333,2.842105263157895
688297,Chris Roycroft,235,Memphis Redbirds,2026,INT,AAA,P,29,23,0,0,2,24.2,31,18,16,1,8,19,5.84,1.58,6.93,2.92,11.31,2.38,2,3,24.666666666666668,0.3648648648648648
642575,Gerson Moreno,235,Memphis Redbirds,2026,INT,AAA,P,30,6,0,0,0,6.0,9,4,4,2,5,6,6.00,2.33,9.00,7.50,13.50,1.20,0,2,6.0,3.0
813766,Skylar Hales,235,Memphis Redbirds,2026,INT,AAA,P,24,39,0,1,3,44.0,55,32,31,6,31,47,6.34,1.95,9.61,6.34,11.25,1.52,1,4,44.0,1.227272727272727
676596,Josh Fleming,235,Memphis Redbirds,2026,INT,AAA,P,30,6,6,1,2,29.2,35,21,21,9,9,18,6.37,1.48,5.46,2.73,10.62,2.00,0,0,29.666666666666668,2.730337078651685
693311,Tink Hence,235,Memphis Redbirds,2026,INT,AAA,P,23,19,3,1,3,20.1,19,16,15,4,18,20,6.64,1.82,8.85,7.97,8.41,1.11,0,1,20.333333333333332,1.7704918032786887
694885,Ryan Murphy,235,Memphis Redbirds,2026,INT,AAA,P,26,37,1,5,2,50.1,59,42,39,10,35,53,6.97,1.87,9.48,6.26,10.55,1.51,2,1,50.333333333333336,1.7880794701986753
669697,Andrew Schultz,235,Memphis Redbirds,2026,INT,AAA,P,28,8,0,0,0,9.1,5,8,8,0,15,15,7.71,2.14,14.46,14.46,4.82,1.00,0,1,9.333333333333334,0.0
676153,Austin Love,235,Memphis Redbirds,2026,INT,AAA,P,27,28,0,2,2,32.2,40,35,30,2,32,37,8.27,2.20,10.19,8.82,11.02,1.16,1,2,32.666666666666664,0.5510204081632654
657265,Peter Strzelecki,235,Memphis Redbirds,2026,INT,AAA,P,31,3,0,0,0,3.2,6,4,4,3,1,5,9.82,1.91,12.27,2.45,14.73,5.00,0,0,3.6666666666666665,7.363636363636364
678016,Ian Bedell,235,Memphis Redbirds,2026,INT,AAA,P,26,11,1,0,0,18.1,27,24,24,2,21,19,11.78,2.62,9.33,10.31,13.25,0.90,1,0,18.333333333333332,0.9818181818181819
691013,Jason Savacool,235,Memphis Redbirds,2026,INT,AAA,P,24,3,0,0,1,3.1,12,13,11,2,4,2,29.70,4.80,5.40,10.80,32.40,0.50,0,0,3.3333333333333335,5.3999999999999995
702331,Noah Mendlinger,235,Memphis Redbirds,2026,INT,AAA,2B,25,2,0,0,1,1.1,5,5,5,2,1,0,33.75,4.50,0.00,6.75,33.75,0.00,0,0,1.3333333333333333,13.5
803679,Sammy Hernandez,443,Peoria Chiefs,2026,MID,A+,C,22,2,0,0,0,0.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,-.--,0,0,0.6666666666666666,0.0
699575,Zeke Wood,443,Peoria Chiefs,2026,MID,A+,P,26,9,0,1,1,10.2,5,2,1,1,11,6,0.84,1.50,5.06,9.28,4.22,0.55,0,2,10.666666666666666,0.84375
827265,Cade Crossland,443,Peoria Chiefs,2026,MID,A+,P,22,5,5,2,0,25.1,15,5,4,0,12,29,1.42,1.07,10.30,4.26,5.33,2.42,0,0,25.333333333333332,0.0
807555,Liam Best,443,Peoria Chiefs,2026,MID,A+,P,22,7,0,0,0,7.0,3,2,2,1,4,8,2.57,1.00,10.29,5.14,3.86,2.00,0,1,7.0,1.2857142857142856
802371,Christian Worley,443,Peoria Chiefs,2026,MID,A+,P,24,39,0,5,2,52.1,39,23,18,7,30,71,3.10,1.32,12.21,5.16,6.71,2.37,3,2,52.333333333333336,1.2038216560509554
700251,Brandon Clarke,443,Peoria Chiefs,2026,MID,A+,P,23,5,5,0,1,18.1,9,8,7,1,9,27,3.44,0.98,13.25,4.42,4.42,3.00,0,0,18.333333333333332,0.49090909090909096
681884,D.J. Carpenter,443,Peoria Chiefs,2026,MID,A+,P,26,14,0,1,0,15.0,13,7,6,1,7,18,3.60,1.33,10.80,4.20,7.80,2.57,1,2,15.0,0.6
800295,Nelfy Ynfante,443,Peoria Chiefs,2026,MID,A+,P,21,9,0,2,1,14.1,14,7,6,1,6,18,3.77,1.40,11.30,3.77,8.79,3.00,2,1,14.333333333333334,0.627906976744186
813838,Jacob Odle,443,Peoria Chiefs,2026,MID,A+,P,22,15,15,3,4,63.0,42,28,27,8,49,92,3.86,1.44,13.14,7.00,6.00,1.88,0,0,63.0,1.1428571428571428
820832,Blake Aita,443,Peoria Chiefs,2026,MID,A+,P,23,14,14,2,3,57.1,57,26,25,9,26,67,3.92,1.45,10.52,4.08,8.95,2.58,0,0,57.333333333333336,1.4127906976744187
701509,Brian Holiday,443,Peoria Chiefs,2026,MID,A+,P,23,3,3,0,1,16.0,11,8,7,3,4,12,3.94,0.94,6.75,2.25,6.19,3.00,0,0,16.0,1.6875
823369,Yhoiker Fajardo,443,Peoria Chiefs,2026,MID,A+,P,19,18,16,2,5,76.1,76,38,34,11,26,106,4.01,1.34,12.50,3.07,8.96,4.08,0,0,76.33333333333333,1.296943231441048
701469,Jack Findlay,443,Peoria Chiefs,2026,MID,A+,P,23,7,0,2,1,6.2,7,4,3,0,2,9,4.05,1.35,12.15,2.70,9.45,4.50,0,1,6.666666666666667,0.0
815119,Tanner Franklin,443,Peoria Chiefs,2026,MID,A+,P,22,19,19,4,4,72.2,59,39,34,9,32,91,4.21,1.25,11.27,3.96,7.31,2.84,0,0,72.66666666666667,1.1146788990825687
692401,Gerardo Salas,443,Peoria Chiefs,2026,MID,A+,P,23,38,0,5,3,62.2,60,41,36,12,24,60,5.17,1.34,8.62,3.45,8.62,2.50,1,5,62.666666666666664,1.7234042553191489
822956,Jack Martinez,443,Peoria Chiefs,2026,MID,A+,P,23,8,7,2,3,33.0,30,25,19,6,17,35,5.18,1.42,9.55,4.64,8.18,2.06,0,0,33.0,1.6363636363636365
691013,Jason Savacool,443,Peoria Chiefs,2026,MID,A+,P,24,20,0,1,1,26.0,30,18,15,7,18,32,5.19,1.85,11.08,6.23,10.38,1.78,1,1,26.0,2.423076923076923
823129,Trey Pooser,443,Peoria Chiefs,2026,MID,A+,P,24,14,0,0,0,19.0,23,12,11,4,8,15,5.21,1.63,7.11,3.79,10.89,1.88,1,3,19.0,1.894736842105263
808048,Rubén Menes,443,Peoria Chiefs,2026,MID,A+,P,24,31,0,4,3,51.2,53,33,30,6,32,47,5.23,1.65,8.19,5.57,9.23,1.47,3,2,51.666666666666664,1.0451612903225806
822463,Nolan Sparks,443,Peoria Chiefs,2026,MID,A+,P,23,24,3,5,5,48.0,51,30,28,5,21,51,5.25,1.50,9.56,3.94,9.56,2.43,1,1,48.0,0.9375
691711,Jawilme Ramírez,443,Peoria Chiefs,2026,MID,A+,P,24,28,0,2,3,36.0,41,23,22,7,18,41,5.50,1.64,10.25,4.50,10.25,2.28,1,2,36.0,1.75
807549,Ty Van Dyke,443,Peoria Chiefs,2026,MID,A+,P,22,16,13,3,5,70.2,72,47,44,9,35,72,5.60,1.51,9.17,4.46,9.17,2.06,0,0,70.66666666666667,1.1462264150943395
673257,Victor Santos,443,Peoria Chiefs,2026,MID,A+,P,25,3,0,0,1,3.0,4,2,2,1,2,2,6.00,2.00,6.00,6.00,12.00,1.00,0,0,3.0,3.0
822410,Bobby Olsen,443,Peoria Chiefs,2026,MID,A+,P,24,39,0,4,1,56.2,79,42,42,10,24,64,6.67,1.82,10.16,3.81,12.55,2.67,5,5,56.666666666666664,1.5882352941176472
702642,Patrick Galle,443,Peoria Chiefs,2026,MID,A+,P,22,37,0,2,3,41.2,44,35,32,3,37,43,6.91,1.94,9.29,7.99,9.50,1.16,5,1,41.666666666666664,0.6480000000000001
692369,José Davila,443,Peoria Chiefs,2026,MID,A+,P,23,15,0,0,0,19.1,20,15,15,1,12,27,6.98,1.66,12.57,5.59,9.31,2.25,1,2,19.333333333333332,0.4655172413793104
800320,Leonel Sequera,443,Peoria Chiefs,2026,MID,A+,P,20,18,18,2,5,79.2,100,73,64,17,38,89,7.23,1.73,10.05,4.29,11.30,2.34,0,0,79.66666666666667,1.920502092050209
702296,Nate Dohm,443,Peoria Chiefs,2026,MID,A+,P,23,24,13,2,7,59.1,68,51,49,9,40,64,7.43,1.82,9.71,6.07,10.31,1.60,0,1,59.333333333333336,1.3651685393258426
701569,Aaron Holiday,443,Peoria Chiefs,2026,MID,A+,P,26,8,0,1,0,10.0,11,15,9,3,11,10,8.10,2.20,9.00,9.90,9.90,0.91,0,1,10.0,2.6999999999999997
802683,Dominic Freeberger,443,Peoria Chiefs,2026,MID,A+,P,26,31,0,3,2,35.1,36,33,33,9,32,55,8.41,1.92,14.01,8.15,9.17,1.72,4,1,35.333333333333336,2.292452830188679
813291,Sam Brodersen,443,Peoria Chiefs,2026,MID,A+,P,24,8,0,0,0,8.0,12,9,9,2,9,11,10.13,2.63,12.38,10.13,13.50,1.22,0,0,8.0,2.25
834897,Dylan Driessen,443,Peoria Chiefs,2026,MID,A+,P,21,15,0,2,3,18.0,29,26,22,3,18,20,11.00,2.61,10.00,9.00,14.50,1.11,0,3,18.0,1.5
701374,Zack Showalter,443,Peoria Chiefs,2026,MID,A+,P,22,8,0,1,0,8.2,17,16,15,4,7,10,15.58,2.77,10.38,7.27,17.65,1.43,0,0,8.666666666666666,4.153846153846154
